Date,AAPL,AMZN,GOOGL,MSFT,NVDA
2018-04-24,38.24375915527344,73.00450134277344,50.68258285522461,85.66564178466797,5.4654645919799805
2018-04-25,38.4103889465332,73.00849914550781,50.69993591308594,84.92045593261719,5.353288173675537
2018-04-26,38.5441780090332,75.89800262451172,51.707000732421875,86.71439361572266,5.56479024887085
2018-04-27,38.09822082519531,78.63099670410156,51.11920928955078,88.14952087402344,5.592216491699219
2018-04-30,38.78827667236328,78.30650329589844,50.48137283325195,86.03359985351562,5.556883335113525
2018-05-01,39.68956756591797,79.11299896240234,51.58012771606445,87.39513397216797,5.61223030090332
2018-05-02,41.4428596496582,78.48400115966797,50.851593017578125,86.0244140625,5.59172248840332
2018-05-03,41.51796340942383,78.60399627685547,50.863975524902344,86.5395736694336,5.756773471832275
2018-05-04,43.14685821533203,79.04750061035156,52.0881233215332,87.5423583984375,5.906752109527588
2018-05-07,43.45901870727539,80.00700378417969,52.50740051269531,88.5174560546875,6.144445896148682
2018-05-08,43.667903900146484,79.61949920654297,52.46428298950195,88.14027404785156,6.186944007873535
2018-05-09,43.975379943847656,80.4000015258789,53.968936920166016,89.17982482910156,6.319875240325928
2018-05-10,44.60439682006836,80.4540023803711,54.787689208984375,90.07218933105469,6.427356243133545
2018-05-11,44.434757232666016,80.14550018310547,54.68410110473633,89.87899017333984,6.288989543914795
2018-05-14,44.33108901977539,80.0770034790039,54.843692779541016,90.18256378173828,6.3094964027404785
2018-05-15,43.92819595336914,78.80599975585938,53.7667350769043,89.52940368652344,6.067354679107666
2018-05-16,44.33816146850586,79.36399841308594,53.72808074951172,89.76042175292969,6.078474044799805
2018-05-17,44.05777359008789,79.08799743652344,53.587825775146484,88.86421203613281,6.120479106903076
2018-05-18,43.897552490234375,78.71849822998047,53.01192855834961,89.03048706054688,6.076744556427002
2018-05-21,44.20858383178711,79.27300262451172,53.724117279052734,90.17617797851562,6.03474235534668
2018-05-22,44.09783935546875,79.06999969482422,53.29294204711914,90.08377075195312,5.996689796447754
2018-05-23,44.38058090209961,80.09300231933594,53.82075881958008,91.15557861328125,6.120061874389648
2018-05-24,44.33108901977539,80.15350341796875,53.79548263549805,90.8321762084961,6.1237688064575195
2018-05-25,44.432411193847656,80.50749969482422,53.72758865356445,90.87834930419922,6.163080215454102
2018-05-29,44.27219009399414,80.64350128173828,52.934120178222656,90.55497741699219,6.146019458770752
2018-05-30,44.177940368652344,81.24449920654297,53.39999008178711,91.4234848022461,6.254805088043213
2018-05-31,44.029502868652344,81.48100280761719,54.5165901184082,91.32186126708984,6.235025405883789
2018-06-01,44.82353591918945,82.0770034790039,56.2512092590332,93.12353515625,6.369274616241455
2018-06-04,45.19814682006836,83.26349639892578,57.14528274536133,93.93659210205078,6.548026084899902
2018-06-05,45.5468635559082,84.81749725341797,57.045166015625,94.41704559326172,6.553466320037842
2018-06-06,45.7047233581543,84.7874984741211,56.84345626831055,94.69420623779297,6.555442810058594
2018-06-07,45.582210540771484,84.46499633789062,56.22246551513672,93.20668029785156,6.499814033508301
2018-06-08,45.16753005981445,84.19950103759766,56.13771057128906,93.89961242675781,6.484485626220703
2018-06-11,45.05678939819336,84.45600128173828,56.54361343383789,93.36376953125,6.443445682525635
2018-06-12,45.30418014526367,84.9375,56.9049072265625,93.60395812988281,6.491902828216553
2018-06-13,44.93189239501953,85.24299621582031,56.70865249633789,93.17896270751953,6.487452507019043
2018-06-14,44.95547103881836,86.19300079345703,57.49567413330078,93.70559692382812,6.5989556312561035
2018-06-15,44.49366760253906,85.79850006103516,57.454044342041016,92.51373291015625,6.558162212371826
2018-06-18,44.4701042175293,86.18949890136719,58.65885543823242,93.18821716308594,6.553959369659424
2018-06-19,43.75147247314453,86.73899841308594,58.41651153564453,93.18821716308594,6.432319641113281
2018-06-20,43.942317962646484,87.50399780273438,58.683143615722656,94.12137603759766,6.485228538513184
2018-06-21,43.6972770690918,86.51100158691406,57.95806884765625,93.4468994140625,6.356665134429932
2018-06-22,43.5700569152832,85.78350067138672,57.95063781738281,92.7724380493164,6.204368591308594
2018-06-25,42.922122955322266,83.15750122070312,56.46332931518555,90.90606689453125,5.911890029907227
2018-06-26,43.45459747314453,84.55449676513672,56.133262634277344,91.54360961914062,5.982845306396484
2018-06-27,43.39098358154297,83.02549743652344,55.35614776611328,90.12075805664062,5.827829837799072
2018-06-28,43.70671081542969,85.07250213623047,55.84382629394531,91.12783813476562,5.954906940460205
2018-06-29,43.61481857299805,84.98999786376953,55.963260650634766,91.10932159423828,5.857001781463623
2018-07-02,44.10255432128906,85.68900299072266,56.60358428955078,92.4028549194336,5.989027976989746
2018-07-03,43.334434509277344,84.697998046875,55.32343292236328,91.51588439941406,5.8555192947387695
2018-07-05,43.68314743041992,84.98650360107422,56.56293869018555,92.17189025878906,6.001143455505371
2018-07-06,44.28867721557617,85.53150177001953,57.24638748168945,93.46538543701172,6.114869594573975
2018-07-09,44.903629302978516,86.95099639892578,57.85102081298828,94.10289764404297,6.1623382568359375
2018-07-10,44.84945297241211,87.15350341796875,57.84408187866211,94.35236358642578,6.261233329772949
2018-07-11,44.267478942871094,87.75,58.05818557739258,94.2230453491211,6.119815349578857
2018-07-12,45.009666442871094,89.83100128173828,59.53508758544922,96.26492309570312,6.2112908363342285
2018-07-13,45.08033752441406,90.65149688720703,59.69170379638672,97.41058349609375,6.164069175720215
2018-07-16,44.981388092041016,91.12449645996094,59.299678802490234,96.93016052246094,6.136379241943359
2018-07-17,45.10860824584961,92.19650268554688,60.12089538574219,97.89102935791016,6.272110462188721
2018-07-18,44.861228942871094,92.14600372314453,60.11246871948242,97.12417602539062,6.222911834716797
2018-07-19,45.209930419921875,90.64849853515625,59.42803955078125,96.45892333984375,6.231069087982178
2018-07-20,45.10626983642578,90.68499755859375,59.367576599121094,98.18670654296875,6.202885627746582
